<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
IMOEX;1;29/04/21;181200;3571.8300000;3572.0900000;3571.3600000;3571.3600000;122680162
IMOEX;1;29/04/21;181300;3571.7800000;3572.4800000;3571.7800000;3571.9800000;91280582
IMOEX;1;29/04/21;181400;3571.9200000;3572.6200000;3571.9200000;3572.2400000;83831055
IMOEX;1;29/04/21;181500;3572.4400000;3572.8200000;3572.2800000;3572.5300000;133850985
IMOEX;1;29/04/21;181600;3572.9300000;3572.9300000;3571.3700000;3571.6300000;237468094
IMOEX;1;29/04/21;181700;3571.6300000;3572.2200000;3571.5300000;3571.8600000;192316528
IMOEX;1;29/04/21;181800;3571.9800000;3572.0300000;3570.7700000;3570.7700000;239690307
IMOEX;1;29/04/21;181900;3570.5500000;3570.5700000;3570.0900000;3570.0900000;205457807
IMOEX;1;29/04/21;182000;3569.9000000;3570.3300000;3569.6000000;3569.6800000;210341734
IMOEX;1;29/04/21;182100;3570.4100000;3570.8400000;3570.2400000;3570.6500000;235332205
IMOEX;1;29/04/21;182200;3570.8000000;3570.8000000;3569.7700000;3569.8700000;144714792
IMOEX;1;29/04/21;182300;3569.7500000;3570.3600000;3569.6600000;3570.2100000;146786073
IMOEX;1;29/04/21;182400;3570.0300000;3570.9300000;3569.9200000;3570.9300000;125195056
IMOEX;1;29/04/21;182500;3571.1200000;3571.4000000;3570.9300000;3571.2400000;178948792
IMOEX;1;29/04/21;182600;3571.3400000;3571.3400000;3570.5900000;3571.0000000;130327214
IMOEX;1;29/04/21;182700;3570.4800000;3571.4300000;3570.4800000;3571.3200000;157115594
IMOEX;1;29/04/21;182800;3571.3100000;3571.4900000;3570.8500000;3571.0900000;188974565
IMOEX;1;29/04/21;182900;3571.5900000;3571.9900000;3570.9700000;3570.9700000;282648413
IMOEX;1;29/04/21;183000;3571.0100000;3571.3700000;3570.6000000;3571.2000000;183252158
IMOEX;1;29/04/21;183100;3571.3300000;3571.3300000;3570.2800000;3570.6100000;146482796
IMOEX;1;29/04/21;183200;3570.5200000;3570.5700000;3569.8600000;3570.0800000;234140707
IMOEX;1;29/04/21;183300;3570.1700000;3570.3200000;3569.5100000;3569.5100000;313650883
IMOEX;1;29/04/21;183400;3569.2800000;3569.7600000;3569.1100000;3569.6700000;295298979
IMOEX;1;29/04/21;183500;3569.4400000;3571.4400000;3569.4400000;3571.4400000;306875388
IMOEX;1;29/04/21;183600;3571.6000000;3571.9800000;3571.2600000;3571.6000000;345097729
IMOEX;1;29/04/21;183700;3571.8000000;3572.6400000;3571.8000000;3572.3000000;228377144
IMOEX;1;29/04/21;183800;3572.0500000;3572.1000000;3571.3100000;3571.4300000;176157694
IMOEX;1;29/04/21;183900;3571.3800000;3571.3800000;3570.6800000;3570.7100000;168398356
IMOEX;1;29/04/21;184000;3570.6400000;3571.1200000;3570.5500000;3570.8600000;161911718
IMOEX;1;29/04/21;184100;3570.8600000;3570.8600000;3570.8600000;3570.8600000;457
IMOEX;1;29/04/21;185100;3571.0500000;3571.0500000;3571.0500000;3571.0500000;1818414789
IMOEX;1;30/04/21;100100;3572.7800000;3574.9300000;3572.0900000;3574.5000000;478270577
IMOEX;1;30/04/21;100200;3574.2600000;3574.6800000;3571.2000000;3574.6800000;410367075
IMOEX;1;30/04/21;100300;3574.2300000;3576.6800000;3574.2300000;3576.6800000;288149059
IMOEX;1;30/04/21;100400;3576.3200000;3577.0600000;3575.6800000;3577.0600000;216284764
IMOEX;1;30/04/21;100500;3576.5900000;3578.4000000;3576.5900000;3577.5800000;178246142
IMOEX;1;30/04/21;100600;3577.5500000;3581.3200000;3577.5500000;3581.3200000;242943065
IMOEX;1;30/04/21;100700;3581.4900000;3582.9700000;3581.0200000;3581.0500000;232235624
IMOEX;1;30/04/21;100800;3581.9300000;3583.7900000;3581.4800000;3581.6500000;237895937
IMOEX;1;30/04/21;100900;3581.8000000;3582.9800000;3581.7900000;3582.0900000;167311535
IMOEX;1;30/04/21;101000;3582.0500000;3584.5100000;3581.7300000;3582.8500000;278882813
IMOEX;1;30/04/21;101100;3583.1400000;3584.4100000;3582.8900000;3582.8900000;108923882
IMOEX;1;30/04/21;101200;3582.8300000;3582.9900000;3581.9200000;3581.9200000;155473095
IMOEX;1;30/04/21;101300;3581.6800000;3582.0500000;3580.0800000;3580.1100000;129145120
IMOEX;1;30/04/21;101400;3580.1200000;3580.1200000;3579.1700000;3579.5300000;123669622
IMOEX;1;30/04/21;101500;3580.2400000;3580.4600000;3577.4600000;3577.4600000;243786993
IMOEX;1;30/04/21;101600;3577.4100000;3577.6000000;3575.3100000;3575.3100000;146523843
IMOEX;1;30/04/21;101700;3574.9800000;3574.9800000;3572.0500000;3572.8500000;324541076
IMOEX;1;30/04/21;101800;3572.6100000;3572.6100000;3568.8800000;3569.0600000;311870788
IMOEX;1;30/04/21;101900;3569.4900000;3570.8500000;3569.4000000;3570.8500000;269588215
IMOEX;1;30/04/21;102000;3570.9300000;3571.1500000;3569.6000000;3569.8000000;183378710
IMOEX;1;30/04/21;102100;3569.5400000;3569.5400000;3568.0400000;3569.1700000;242183366
IMOEX;1;30/04/21;102200;3569.3600000;3569.3900000;3568.5800000;3568.5800000;116685897
IMOEX;1;30/04/21;102300;3568.2900000;3568.8200000;3568.0700000;3568.8200000;165957614
IMOEX;1;30/04/21;102400;3568.4100000;3569.0200000;3567.8400000;3568.1900000;188517219
IMOEX;1;30/04/21;102500;3567.6600000;3567.6600000;3566.8800000;3567.0500000;145254206
IMOEX;1;30/04/21;102600;3565.9700000;3565.9700000;3563.8600000;3564.2100000;278690060
IMOEX;1;30/04/21;102700;3564.5100000;3564.5100000;3562.9800000;3562.9800000;195916675
IMOEX;1;30/04/21;102800;3563.1300000;3563.3100000;3562.5100000;3563.0700000;167896688
IMOEX;1;30/04/21;102900;3563.1600000;3563.5500000;3562.5700000;3562.5700000;144212724
IMOEX;1;30/04/21;103000;3562.5300000;3562.6000000;3561.9900000;3561.9900000;131822557
IMOEX;1;30/04/21;103100;3561.9200000;3562.5000000;3561.4500000;3562.3800000;222389636
IMOEX;1;30/04/21;103200;3562.1000000;3562.5800000;3560.7500000;3561.2800000;215252946
IMOEX;1;30/04/21;103300;3561.3200000;3561.4400000;3559.9300000;3560.6400000;351711481
IMOEX;1;30/04/21;103400;3560.7400000;3561.8100000;3560.7400000;3561.8100000;144991089
IMOEX;1;30/04/21;103500;3562.0100000;3562.4300000;3561.6400000;3562.0300000;302342486
IMOEX;1;30/04/21;103600;3561.8600000;3564.3300000;3561.8600000;3564.0800000;209861153
IMOEX;1;30/04/21;103700;3564.4300000;3565.6000000;3564.2700000;3564.7100000;152714616
IMOEX;1;30/04/21;103800;3564.4100000;3564.6700000;3562.2900000;3562.2900000;153631842
IMOEX;1;30/04/21;103900;3562.1000000;3562.2800000;3561.1900000;3561.7800000;142215373
IMOEX;1;30/04/21;104000;3561.9200000;3562.1300000;3561.7100000;3561.7700000;51790926
IMOEX;1;30/04/21;104100;3561.9300000;3563.1700000;3561.7200000;3563.1700000;90731592
IMOEX;1;30/04/21;104200;3563.2000000;3563.5600000;3563.1500000;3563.2600000;104926641
IMOEX;1;30/04/21;104300;3563.1700000;3563.1700000;3559.1000000;3559.1000000;322757604
IMOEX;1;30/04/21;104400;3558.4800000;3558.6300000;3557.2700000;3557.7700000;199061789
IMOEX;1;30/04/21;104500;3557.8100000;3558.4200000;3557.8100000;3558.3400000;220675132
IMOEX;1;30/04/21;104600;3558.1000000;3560.8700000;3558.1000000;3560.8700000;143653486
IMOEX;1;30/04/21;104700;3560.8600000;3561.7200000;3560.8600000;3561.3800000;77564635
IMOEX;1;30/04/21;104800;3561.4800000;3561.5500000;3560.4400000;3561.2500000;69340984
IMOEX;1;30/04/21;104900;3561.2700000;3562.2000000;3561.2700000;3562.2000000;112924946
IMOEX;1;30/04/21;105000;3562.1800000;3562.8400000;3562.1800000;3562.2100000;78273345
IMOEX;1;30/04/21;105100;3562.3400000;3562.6700000;3561.5400000;3561.6100000;137858738
IMOEX;1;30/04/21;105200;3562.0900000;3562.0900000;3561.2400000;3561.5500000;166509031
IMOEX;1;30/04/21;105300;3561.6000000;3561.8200000;3561.1800000;3561.4600000;66057354
IMOEX;1;30/04/21;105400;3561.6500000;3562.6600000;3561.6500000;3562.4400000;64091388
IMOEX;1;30/04/21;105500;3562.8000000;3565.2600000;3562.7600000;3565.2600000;151529979
IMOEX;1;30/04/21;105600;3566.6100000;3566.6500000;3564.8800000;3564.9300000;237224570
IMOEX;1;30/04/21;105700;3564.6700000;3565.1900000;3564.6500000;3564.6500000;82690484
IMOEX;1;30/04/21;105800;3564.5700000;3564.6500000;3564.1900000;3564.1900000;63803204
IMOEX;1;30/04/21;105900;3563.5600000;3563.7800000;3562.3500000;3562.3500000;210997745
IMOEX;1;30/04/21;110000;3561.7800000;3562.5400000;3559.1000000;3559.1000000;211893327
IMOEX;1;30/04/21;110100;3559.5900000;3559.6800000;3559.0900000;3559.6100000;201417398
IMOEX;1;30/04/21;110200;3560.1200000;3561.7000000;3560.0600000;3561.4600000;331924233
IMOEX;1;30/04/21;110300;3561.7100000;3562.5000000;3561.0100000;3562.5000000;83697403
IMOEX;1;30/04/21;110400;3563.1900000;3563.4900000;3562.9700000;3563.3400000;102102374
IMOEX;1;30/04/21;110500;3563.4400000;3564.2200000;3563.4400000;3563.9100000;55008441
IMOEX;1;30/04/21;110600;3564.5700000;3565.4900000;3564.2400000;3565.1800000;134782633
IMOEX;1;30/04/21;110700;3565.4200000;3566.0800000;3565.3700000;3565.7100000;138643570
IMOEX;1;30/04/21;110800;3565.4200000;3565.4300000;3564.3300000;3564.3300000;140410590
IMOEX;1;30/04/21;110900;3564.2800000;3564.8800000;3564.1400000;3564.1400000;94585518
IMOEX;1;30/04/21;111000;3564.2600000;3564.7400000;3564.0500000;3564.0500000;109765565
IMOEX;1;30/04/21;111100;3564.0600000;3564.9700000;3564.0600000;3564.8600000;129038909
IMOEX;1;30/04/21;111200;3564.8400000;3565.8000000;3564.7400000;3565.8000000;92103348
IMOEX;1;30/04/21;111300;3565.5800000;3565.5800000;3564.8800000;3564.9300000;103183537
IMOEX;1;30/04/21;111400;3564.8900000;3566.3400000;3564.7700000;3566.2800000;73086996
IMOEX;1;30/04/21;111500;3566.5000000;3566.7700000;3565.9700000;3566.1700000;90920507
IMOEX;1;30/04/21;111600;3566.0600000;3567.1000000;3566.0600000;3566.2500000;167516815
IMOEX;1;30/04/21;111700;3566.1100000;3567.3800000;3565.8000000;3567.0500000;82027371
IMOEX;1;30/04/21;111800;3567.1800000;3567.5200000;3566.6900000;3566.8100000;57581311
IMOEX;1;30/04/21;111900;3566.7800000;3566.8000000;3565.3100000;3565.6000000;70963598
IMOEX;1;30/04/21;112000;3565.7100000;3565.7100000;3565.1100000;3565.6200000;102691210
IMOEX;1;30/04/21;112100;3565.8400000;3566.7400000;3565.8400000;3566.7400000;100666642
IMOEX;1;30/04/21;112200;3566.6800000;3566.6800000;3566.0700000;3566.6100000;79536471
IMOEX;1;30/04/21;112300;3566.8800000;3567.2200000;3565.6700000;3565.6700000;95813328
IMOEX;1;30/04/21;112400;3565.6300000;3566.4300000;3565.4500000;3566.4300000;109277180
IMOEX;1;30/04/21;112500;3566.6000000;3566.6000000;3565.9100000;3566.3400000;120363438
IMOEX;1;30/04/21;112600;3565.9800000;3566.0800000;3565.3600000;3565.6600000;122122072
IMOEX;1;30/04/21;112700;3565.6100000;3566.4900000;3565.4200000;3565.4200000;138804678
IMOEX;1;30/04/21;112800;3565.6500000;3566.5400000;3565.6500000;3566.2300000;116668867
IMOEX;1;30/04/21;112900;3566.2600000;3566.9900000;3566.2400000;3566.6900000;100289412
IMOEX;1;30/04/21;113000;3566.8300000;3567.1200000;3566.5500000;3566.8400000;94065787
IMOEX;1;30/04/21;113100;3566.4700000;3566.7000000;3566.1600000;3566.6000000;95126995
IMOEX;1;30/04/21;113200;3566.4500000;3566.8800000;3566.0200000;3566.0200000;74683647
IMOEX;1;30/04/21;113300;3565.8700000;3566.6200000;3565.8200000;3566.5200000;92897636
IMOEX;1;30/04/21;113400;3565.9100000;3566.0300000;3565.4400000;3565.4400000;89223634
IMOEX;1;30/04/21;113500;3565.3500000;3565.3500000;3564.1400000;3564.1600000;84914478
IMOEX;1;30/04/21;113600;3563.9300000;3563.9300000;3563.5400000;3563.5400000;75829152
IMOEX;1;30/04/21;113700;3563.7900000;3564.4500000;3563.7900000;3564.0400000;142955639
IMOEX;1;30/04/21;113800;3564.2400000;3564.2800000;3563.2200000;3563.2200000;258563299
IMOEX;1;30/04/21;113900;3563.0900000;3563.0900000;3562.1100000;3562.6200000;120684533
IMOEX;1;30/04/21;114000;3562.6900000;3562.9400000;3562.2600000;3562.7900000;145584475
IMOEX;1;30/04/21;114100;3562.7300000;3562.8800000;3562.2400000;3562.6100000;67938039
IMOEX;1;30/04/21;114200;3562.2800000;3563.1000000;3562.2800000;3563.0000000;88904969
IMOEX;1;30/04/21;114300;3563.0400000;3564.1800000;3562.9800000;3564.1700000;93862111
IMOEX;1;30/04/21;114400;3564.2500000;3564.2500000;3562.5000000;3562.5000000;192074706
IMOEX;1;30/04/21;114500;3562.5400000;3562.7200000;3562.2900000;3562.4300000;87054115
IMOEX;1;30/04/21;114600;3562.4200000;3563.9700000;3562.1100000;3563.9700000;221042633
IMOEX;1;30/04/21;114700;3564.1300000;3564.4200000;3563.9100000;3564.3100000;98698560
IMOEX;1;30/04/21;114800;3564.9600000;3565.7300000;3564.9600000;3565.7200000;93255031
IMOEX;1;30/04/21;114900;3565.8100000;3565.8100000;3564.8400000;3564.9400000;69998504
IMOEX;1;30/04/21;115000;3564.9200000;3564.9200000;3564.3400000;3564.3400000;70537796
IMOEX;1;30/04/21;115100;3564.2300000;3565.4500000;3564.1600000;3565.4500000;132731271
IMOEX;1;30/04/21;115200;3565.4400000;3566.4400000;3565.4400000;3565.6800000;81069514
IMOEX;1;30/04/21;115300;3565.5300000;3566.5000000;3565.5300000;3566.5000000;55271787
IMOEX;1;30/04/21;115400;3566.3800000;3566.5600000;3564.9700000;3564.9700000;142920859
IMOEX;1;30/04/21;115500;3564.9100000;3564.9400000;3564.3300000;3564.3300000;45177364
IMOEX;1;30/04/21;115600;3563.9000000;3564.2200000;3563.8700000;3563.8700000;151452910
IMOEX;1;30/04/21;115700;3563.8500000;3564.2300000;3563.7700000;3564.0700000;98163772
IMOEX;1;30/04/21;115800;3564.1700000;3564.4700000;3564.0200000;3564.0300000;47656411
IMOEX;1;30/04/21;115900;3563.7100000;3564.3700000;3563.6800000;3563.6800000;149078139
IMOEX;1;30/04/21;120000;3563.4100000;3563.6600000;3562.8800000;3562.8800000;162738915
IMOEX;1;30/04/21;120100;3562.8300000;3563.6200000;3562.2400000;3563.4200000;124466723
IMOEX;1;30/04/21;120200;3563.4600000;3564.5000000;3563.1700000;3563.6400000;91483909
IMOEX;1;30/04/21;120300;3563.7500000;3564.1800000;3563.6300000;3563.7400000;52587416
IMOEX;1;30/04/21;120400;3563.8100000;3564.5700000;3563.8100000;3564.5700000;67440093
IMOEX;1;30/04/21;120500;3565.1800000;3565.3800000;3564.6900000;3565.1600000;153687743
IMOEX;1;30/04/21;120600;3564.9500000;3564.9500000;3564.1600000;3564.3800000;57521681
IMOEX;1;30/04/21;120700;3564.3100000;3565.7200000;3564.3100000;3565.5600000;56582106
IMOEX;1;30/04/21;120800;3565.5900000;3568.5600000;3565.3800000;3568.5600000;229879067
IMOEX;1;30/04/21;120900;3568.6800000;3570.0000000;3568.4200000;3569.3200000;305906757
IMOEX;1;30/04/21;121000;3568.6300000;3569.0500000;3568.6300000;3568.7700000;87683036
IMOEX;1;30/04/21;121100;3568.7200000;3568.8400000;3568.1100000;3568.8400000;140435271
IMOEX;1;30/04/21;121200;3568.8700000;3569.0300000;3567.8700000;3567.8700000;108075222
IMOEX;1;30/04/21;121300;3567.8800000;3567.9900000;3567.2100000;3567.4500000;49616675
IMOEX;1;30/04/21;121400;3567.0100000;3567.0600000;3566.3300000;3566.4900000;86923711
IMOEX;1;30/04/21;121500;3566.5200000;3567.1400000;3566.4100000;3567.0400000;57765242
IMOEX;1;30/04/21;121600;3567.6200000;3567.9800000;3567.2400000;3567.5700000;88787833
IMOEX;1;30/04/21;121700;3567.6300000;3568.1300000;3567.4600000;3567.4600000;69021780
IMOEX;1;30/04/21;121800;3568.2400000;3568.2400000;3567.5700000;3567.9400000;75088352
IMOEX;1;30/04/21;121900;3567.9700000;3567.9700000;3567.0800000;3567.4300000;85722174
IMOEX;1;30/04/21;122000;3566.8100000;3566.9700000;3565.7900000;3565.7900000;96625025
IMOEX;1;30/04/21;122100;3565.8600000;3566.5800000;3565.7200000;3566.5600000;72141561
IMOEX;1;30/04/21;122200;3566.3100000;3567.1100000;3566.3100000;3566.9800000;90577842
IMOEX;1;30/04/21;122300;3567.0200000;3567.7000000;3567.0000000;3567.6200000;44752422
IMOEX;1;30/04/21;122400;3567.8100000;3567.8100000;3566.4700000;3566.4800000;77498071
IMOEX;1;30/04/21;122500;3566.4100000;3567.6800000;3566.3400000;3567.6800000;55291469
IMOEX;1;30/04/21;122600;3567.3200000;3567.7500000;3566.9400000;3566.9400000;120933486
IMOEX;1;30/04/21;122700;3567.2200000;3567.2200000;3566.2900000;3566.6500000;45480101
IMOEX;1;30/04/21;122800;3566.8300000;3566.8300000;3565.1700000;3565.7400000;102647372
IMOEX;1;30/04/21;122900;3565.5400000;3565.6400000;3564.8500000;3564.9500000;131748836
IMOEX;1;30/04/21;123000;3565.0400000;3565.0400000;3564.5200000;3564.9800000;82263191
IMOEX;1;30/04/21;123100;3565.0100000;3565.7200000;3565.0100000;3565.7200000;69605467
IMOEX;1;30/04/21;123200;3565.7300000;3565.8600000;3564.8700000;3565.4600000;67493001
IMOEX;1;30/04/21;123300;3565.3500000;3565.7300000;3564.8900000;3565.3600000;68751404
IMOEX;1;30/04/21;123400;3565.1300000;3565.2300000;3564.5000000;3564.7700000;84858715
IMOEX;1;30/04/21;123500;3564.7700000;3564.7700000;3563.7800000;3563.9900000;116804887
IMOEX;1;30/04/21;123600;3563.8600000;3564.2700000;3563.8500000;3564.0600000;77321845
IMOEX;1;30/04/21;123700;3564.0900000;3564.4800000;3563.8200000;3564.2000000;64810877
IMOEX;1;30/04/21;123800;3564.3800000;3564.3800000;3562.7600000;3563.0800000;171189207
IMOEX;1;30/04/21;123900;3562.9100000;3562.9100000;3561.9000000;3561.9000000;431967175
IMOEX;1;30/04/21;124000;3561.7600000;3562.1300000;3561.7500000;3561.7800000;68548100
IMOEX;1;30/04/21;124100;3561.9800000;3562.3300000;3561.7000000;3562.2200000;98728190
IMOEX;1;30/04/21;124200;3562.3000000;3562.4600000;3561.5500000;3561.7900000;121321515
IMOEX;1;30/04/21;124300;3561.7900000;3562.0500000;3561.6900000;3561.6900000;58903225
IMOEX;1;30/04/21;124400;3562.1100000;3562.6700000;3561.8800000;3562.6700000;102637958
IMOEX;1;30/04/21;124500;3562.6200000;3563.8200000;3562.6200000;3563.8200000;91146464
IMOEX;1;30/04/21;124600;3563.7200000;3564.4300000;3563.6200000;3564.0400000;94222403
IMOEX;1;30/04/21;124700;3564.1200000;3565.0000000;3564.0800000;3565.0000000;88060828
IMOEX;1;30/04/21;124800;3564.9300000;3565.3500000;3564.9200000;3564.9600000;61016985
IMOEX;1;30/04/21;124900;3565.1100000;3565.1100000;3563.6100000;3563.6300000;164632081
IMOEX;1;30/04/21;125000;3563.7800000;3564.6000000;3563.7800000;3564.5500000;73205839
IMOEX;1;30/04/21;125100;3564.5800000;3564.5800000;3563.2000000;3563.2000000;117245482
IMOEX;1;30/04/21;125200;3563.3100000;3563.8300000;3563.2900000;3563.8300000;111064320
IMOEX;1;30/04/21;125300;3563.9100000;3563.9100000;3562.7800000;3563.2500000;94364612
IMOEX;1;30/04/21;125400;3562.9500000;3563.2200000;3562.9500000;3563.1100000;130278954
IMOEX;1;30/04/21;125500;3563.0900000;3563.7900000;3562.3700000;3562.3700000;111863856
IMOEX;1;30/04/21;125600;3562.5400000;3563.3800000;3562.5400000;3562.8600000;116276054
IMOEX;1;30/04/21;125700;3563.0000000;3563.6300000;3563.0000000;3563.2400000;60873285
IMOEX;1;30/04/21;125800;3563.2200000;3563.2900000;3561.4400000;3561.4400000;177601140
IMOEX;1;30/04/21;125900;3561.4400000;3562.0900000;3561.0600000;3562.0900000;99493651
IMOEX;1;30/04/21;130000;3562.4500000;3562.5700000;3561.8700000;3562.2100000;251040508
IMOEX;1;30/04/21;130100;3562.1300000;3562.1900000;3560.9400000;3560.9400000;77408733
IMOEX;1;30/04/21;130200;3561.1300000;3561.4900000;3560.9800000;3561.4900000;50116852
IMOEX;1;30/04/21;130300;3561.4600000;3561.4600000;3561.1000000;3561.2600000;78978758
IMOEX;1;30/04/21;130400;3561.3300000;3561.3300000;3561.0100000;3561.0500000;87076151
IMOEX;1;30/04/21;130500;3560.7800000;3560.8100000;3560.0900000;3560.0900000;157585392
IMOEX;1;30/04/21;130600;3560.2200000;3560.2200000;3558.9800000;3559.1700000;211256251
IMOEX;1;30/04/21;130700;3559.2100000;3559.6900000;3559.2100000;3559.2400000;126763959
IMOEX;1;30/04/21;130800;3559.3800000;3559.3800000;3558.3300000;3558.7400000;226276357
IMOEX;1;30/04/21;130900;3558.6600000;3558.8100000;3558.2100000;3558.8100000;114812927
IMOEX;1;30/04/21;131000;3558.5400000;3560.0400000;3558.5400000;3560.0400000;168544627
IMOEX;1;30/04/21;131100;3559.7700000;3559.9500000;3559.6000000;3559.9400000;185172911
IMOEX;1;30/04/21;131200;3559.9500000;3560.1600000;3559.6700000;3559.6700000;165115304
IMOEX;1;30/04/21;131300;3559.9200000;3560.2200000;3559.8800000;3560.1000000;145430657
IMOEX;1;30/04/21;131400;3559.8800000;3560.0100000;3559.1000000;3559.2100000;139245529
IMOEX;1;30/04/21;131500;3559.4600000;3560.1300000;3559.3900000;3560.1100000;83999986
IMOEX;1;30/04/21;131600;3559.9800000;3559.9800000;3558.7500000;3558.9200000;136747080
IMOEX;1;30/04/21;131700;3558.9600000;3559.0500000;3555.4300000;3556.0700000;465444665
IMOEX;1;30/04/21;131800;3556.1700000;3556.6100000;3556.1700000;3556.2600000;129681654
IMOEX;1;30/04/21;131900;3556.1600000;3556.7900000;3556.1600000;3556.7900000;148977738
IMOEX;1;30/04/21;132000;3556.4400000;3556.9900000;3556.1000000;3556.1000000;105758982
IMOEX;1;30/04/21;132100;3555.7100000;3556.1100000;3555.1100000;3555.6800000;104103824
IMOEX;1;30/04/21;132200;3555.9400000;3556.2600000;3555.6200000;3556.0000000;124714996
IMOEX;1;30/04/21;132300;3556.2000000;3556.2000000;3555.7000000;3555.8200000;127929902
IMOEX;1;30/04/21;132400;3555.8900000;3555.8900000;3554.8900000;3555.1100000;146318639
IMOEX;1;30/04/21;132500;3555.0300000;3555.4500000;3555.0300000;3555.4500000;139293148
IMOEX;1;30/04/21;132600;3555.7100000;3556.3600000;3555.7100000;3555.8300000;125238090
IMOEX;1;30/04/21;132700;3555.8000000;3556.6400000;3555.6300000;3555.6300000;97463101
IMOEX;1;30/04/21;132800;3555.9100000;3555.9100000;3554.8800000;3555.1400000;106580720
IMOEX;1;30/04/21;132900;3555.2200000;3556.8200000;3555.1200000;3556.6800000;103459323
IMOEX;1;30/04/21;133000;3557.1600000;3558.0400000;3557.1600000;3557.4600000;91126290
IMOEX;1;30/04/21;133100;3557.1800000;3558.0800000;3557.1800000;3558.0800000;63817647
IMOEX;1;30/04/21;133200;3558.0000000;3558.3500000;3557.9100000;3558.0200000;52366502
IMOEX;1;30/04/21;133300;3558.0800000;3558.5000000;3557.7900000;3558.1800000;64292560
IMOEX;1;30/04/21;133400;3558.5200000;3558.5900000;3558.0100000;3558.0700000;86516356
IMOEX;1;30/04/21;133500;3557.8300000;3559.0900000;3557.3700000;3557.3700000;141557230
IMOEX;1;30/04/21;133600;3557.3800000;3558.2200000;3557.3800000;3558.1600000;191873359
IMOEX;1;30/04/21;133700;3558.3400000;3558.3600000;3557.9600000;3558.3100000;69199113
IMOEX;1;30/04/21;133800;3558.4400000;3558.7300000;3557.5400000;3557.5400000;107581207
IMOEX;1;30/04/21;133900;3557.3800000;3557.3800000;3555.9200000;3555.9200000;151925535
IMOEX;1;30/04/21;134000;3555.8700000;3555.9800000;3555.3500000;3555.7700000;184337895
IMOEX;1;30/04/21;134100;3555.8300000;3556.1300000;3555.6100000;3555.6100000;133518481
IMOEX;1;30/04/21;134200;3555.5200000;3555.5200000;3554.8800000;3554.9900000;83712953
IMOEX;1;30/04/21;134300;3555.1100000;3555.1100000;3553.3400000;3554.3400000;239685207
IMOEX;1;30/04/21;134400;3554.2600000;3554.8600000;3554.0600000;3554.1100000;81893436
IMOEX;1;30/04/21;134500;3554.1200000;3554.7800000;3554.0600000;3554.7500000;124597252
IMOEX;1;30/04/21;134600;3554.7800000;3555.1200000;3554.0000000;3554.0000000;133514352
IMOEX;1;30/04/21;134700;3554.1400000;3554.1400000;3552.5600000;3553.0700000;146013625
IMOEX;1;30/04/21;134800;3552.9500000;3553.0700000;3551.9300000;3552.6200000;255605207
IMOEX;1;30/04/21;134900;3552.6200000;3552.6200000;3551.4200000;3551.7600000;169650891
IMOEX;1;30/04/21;135000;3551.8200000;3551.8500000;3550.6400000;3551.2700000;260945984
IMOEX;1;30/04/21;135100;3551.2600000;3552.4900000;3550.9300000;3552.2300000;169341293
IMOEX;1;30/04/21;135200;3552.3600000;3552.3600000;3551.5100000;3551.7600000;138896092
IMOEX;1;30/04/21;135300;3551.7600000;3552.3600000;3551.6000000;3551.9000000;95874623
IMOEX;1;30/04/21;135400;3551.8100000;3551.9200000;3551.2700000;3551.7400000;153552402
IMOEX;1;30/04/21;135500;3551.8100000;3552.5000000;3551.5600000;3552.4900000;141916907
IMOEX;1;30/04/21;135600;3552.4400000;3552.5800000;3552.2400000;3552.2400000;181327287
IMOEX;1;30/04/21;135700;3552.5100000;3554.5800000;3552.5100000;3554.5800000;140935704
IMOEX;1;30/04/21;135800;3554.6200000;3554.6200000;3552.8800000;3553.4200000;124783648
IMOEX;1;30/04/21;135900;3553.3000000;3553.7600000;3553.0300000;3553.5300000;62088365
IMOEX;1;30/04/21;140000;3553.7400000;3554.5100000;3553.6900000;3554.3700000;56356974
IMOEX;1;30/04/21;140100;3554.4500000;3555.1300000;3553.9500000;3555.1300000;78272132
IMOEX;1;30/04/21;140200;3555.3700000;3555.8900000;3555.0700000;3555.7800000;54535573
IMOEX;1;30/04/21;140300;3555.8200000;3556.6800000;3555.8200000;3556.3500000;109859358
IMOEX;1;30/04/21;140400;3556.4700000;3556.4700000;3555.8700000;3555.8700000;49131235
IMOEX;1;30/04/21;140500;3556.2100000;3556.5900000;3555.7800000;3556.3900000;110493218
IMOEX;1;30/04/21;140600;3556.3700000;3556.3700000;3554.0900000;3554.1900000;269100715
IMOEX;1;30/04/21;140700;3554.4000000;3555.4500000;3554.4000000;3555.4400000;96612819
IMOEX;1;30/04/21;140800;3555.3100000;3556.6300000;3555.3100000;3556.3100000;104196237
IMOEX;1;30/04/21;140900;3556.2800000;3556.2800000;3555.2400000;3556.0000000;74927398
IMOEX;1;30/04/21;141000;3555.8900000;3556.5200000;3555.8200000;3556.5200000;83432577
IMOEX;1;30/04/21;141100;3556.4600000;3556.9200000;3556.3300000;3556.9200000;57046387
IMOEX;1;30/04/21;141200;3557.0800000;3557.0800000;3556.6600000;3556.7200000;84542804
IMOEX;1;30/04/21;141300;3556.7200000;3556.7200000;3555.8200000;3556.1500000;73095306
